codigo,tipo,nombre,deporte,direccion,telefono,municipio,departamento,paginaweb,email,ubicacion,razonsocial,claseubicacion,localidadcomuna,descripcion,latitud,longitud,urlimagen
2446,ESCENARIO,CANCHA MULTIPLE DEL BARRIO NUEVA FLORESTA,Recreativo y Deportivo,CL 59 N? 25,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DOCE,CANCHA MULTIPLE,3.438972477,-76.49400523,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/966.png
630,LIGAS,LIGA DE BEISBOL DE SANTANDER,BEISBOL,VILLA OLIMPICA ESTADIO 26 DE ABRIL,,BARRANCABERMEJA,SANTANDER,ligadebeisboldesantander@hotmail.com,ligadebeisboldesantander@hotmail.com,,,,,,7.139921683,-73.11681145,
1609,ESCENARIO,CANCHA MULTIPLE  DEL BARRIO CALIBELLA,Recreativo y Deportivo,CL 67 KR 76,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.463934921,-76.48784597,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/129.png
1989,ESCENARIO,PISCINA SEMIOLIMPICA DEL CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Recreativo y Deportivo,KR 59 N?11B-49,3391013,CALI,VALLE DEL CAUCA,puentepalma@hotmail.com,puentepalma@hotmail.com,Club,CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Zona Urbana,COMUNA DIECISIETE,PISCINA SEMIOLIMPICA,3.403799813,-76.537926,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/509.png
1448,ESCENARIO,CANCHA MULTIPLE DEL BARRIO EL PRADO,Deportivo,CL 38B KR 3C MZ 4,3260214,PEREIRA,RISARALDA,,,Otro,SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE,Zona Urbana,COMUNA RIO OTUN,CANCHA MULTIPLE,4.820030667,-75.70999667,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\289.png
1992,ESCENARIO,CANCHA DE TENIS DEL CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Recreativo y Deportivo,KR 59 N?11B-49,3391013,CALI,VALLE DEL CAUCA,puentepalma@hotmail.com,puentepalma@hotmail.com,Club,CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Zona Urbana,COMUNA DIECISIETE,CANCHA DE TENIS,3.403598865,-76.53741226,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/512.png
1480,ESCENARIO,PISCINA SEMIOLIMPICA POLIDEPORTIVO DEL BARRIO POPULAR,Recreativo y Deportivo,KR 4D SUR CL 28 BARRIO POPULAR,2700403,IBAGUÉ,TOLIMA,carangel77@hotmail.com,carangel77@hotmail.com,Complejo deportivo,GRANJA LAS BRISAS,Zona Urbana,COMUNA ONCE,PISCINA SEMIOLOMPICA,4.426609,-75.23089933,http://www.visorgeocoldeportes.gov.co/images/escenarios/73001/56.png
1398,ESCENARIO,CANCHA DE FUTBOL BARRIO CIUDAD JARDIN,Deportivo,CL 14 KR 26,3213303,PEREIRA,RISARALDA,,,Otro,JUNTA DE ACCION COMUNAL BARRIO CIUDAD JARDIN,Zona Urbana,COMUNA UNIVERSIDAD,CANCHA DE FUTBOL,4.795999167,-75.6925355,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\94.png
1753,ESCENARIO,GIMNASIO DE LA UNIDAD DEPORTIVA PANAMERICANA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,GIMNASIO,3.424176565,-76.53622579,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/273.png
1001,ESCENARIO,CANCHA MULTIPLE BARRIO MARTINEZ MARTELO,Deportivo,TV 33 BARRIO MARTINEZ MARTELO,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info,www.idercartagenadeindias.info,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 9,CANCHA MULTIPLE,10.4070374,-75.5216263,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/321.png
143,INDER,INDEPORTES CAQUETA,,KR 11 VILLA OLIMPICA,,FLORENCIA,CAQUETA,,info@icdtcaqueta.gov.co;direccion@icdtcaqueta.gov.co,,,,,,1.610916174,-75.60856837,
1570,ESCENARIO,CANCHA MULTIPLE  DEL BARRIO SAN LUIS,Recreativo y Deportivo,AV CL 70 KR 1,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA CINCO,CANCHA MULTIPLE,3.481702564,-76.48950553,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/90.png
2387,ESCENARIO,CANCHA MICRO FUTBOL DEL BARRIO EL POBLADO,Recreativo y Deportivo,CL 43 CON KR 29B,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA TRECE,CANCHA DE MICROFUTBOL,3.419509542,-76.49882129,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/907.png
1548,ESCENARIO,CANCHA MULTIPLE N°1 DE LA UNIDAD DEPORTIVA CALIMIO,Recreativo,CL 76 N? 1A2-00,4403777,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo deportivo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA SEIS,CANCHA MULTIPLE,3.490330468,-76.48550787,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/68.png
609,LIGAS,LIGA DE VOLEIBOL DE SANTANDER,VOLEIBOL,UNIDAD DEPORTIVA ALFONSO LOPEZ,,BUCARAMANGA,SANTANDER,consuelorodriguez47@gmail.com | lisanvolei@hotmail.com,consuelorodriguez47@gmail.com | lisanvolei@hotmail.com,,,,,,7.134521932,-73.11650782,
2226,ESCENARIO,SALON DE ESGRIMA DE LA UNIDAD DEPORTIVA ALBERTO GALINDO,Deportivo,CL 4 CON KR 52,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,SALON DE ESGRIMA,3.413687445,-76.55194096,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/746.png
2254,ESCENARIO,CANCHA MULTIPLE DE LA INSTITUCION EDUCATIVA NORMAL SUPERIOR,Recreativo y Educación Fisíca,KR 34 12 60,3364797,CALI,VALLE DEL CAUCA,normalsuperiorcali@hotmail.com,normalsuperiorcali@hotmail.com,Establecimiento educativo,INSTITUCION EDUCATIVA NORMALSANTIAGO DE CALI,Zona Urbana,COMUNA DIEZ,CANCHA MULTIPLE,3.424284455,-76.53153592,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/774.png
387,LIGAS,LIGA DE LUCHA DEL CAUCA,LUCHA,CL 20 N° 11A-11,3156911707,PIENDAMÓ,CAUCA,,,,,,,,2.64013988,-76.52938556,
1852,ESCENARIO,CANCHA DE BALONCESTO DEL COLEGIO SAN LUIS DE GONZAGA,Recreativo y Educación Fisíca,AV 10 NORTE N?14N-85,6611565,CALI,VALLE DEL CAUCA,www.colegiosanluisgonzaga.edu.co,www.colegiosanluisgonzaga.edu.co,Establecimiento educativo,COLEGIO SAN LUIS DE GONZAGA,Zona Urbana,COMUNA DOS,CANCHA DE BALONCESTO,3.460631817,-76.53657142,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/372.png
1879,ESCENARIO,CANCHA DE BALONCESTO DEL BARRIO OLAYA HERRERA,Recreativo y Deportivo,KR 8 NORTE CON CL 48,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA CUATRO,CANCHA DE BALONCESTO,3.478641608,-76.50945973,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/399.png
1800,ESCENARIO,PISTA DE TROTE DE LA UNIDAD RECREATIVA EL RINCON DE PACARA,Recreativo,AV 2G 58N-100,6653948,CALI,VALLE DEL CAUCA,rincondepacara@crcali.org,rincondepacara@crcali.org,Complejo deportivo,UNIDAD RECREATIVA EL RINCON DE PACARA,Zona Urbana,COMUNA DOS,PISTA DE TROTE,3.486716551,-76.50950306,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/320.png
590,LIGAS,LIGA DE MOTOCICLISMO DE RISARALDA,MOTOCICLISMO,CL 20 N° 10-61,3255566,PEREIRA,RISARALDA,ligarisaraldensedemotociclismo@hotmail.com,ligarisaraldensedemotociclismo@hotmail.com,,,,,,4.81194528,-75.69541505,
1764,ESCENARIO,CANCHA DE TENIS DE LA UNIDAD DEPORTIVA PANAMERICANA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE TENIS,3.424226387,-76.53594222,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/284.png
481,LIGAS,LIGA DE FUTBOL DE SALON DEL MAGDALENA,FUTBOL DE SALON,CL 18 KR 18 ESQUINA,4208205,SANTA MARTA,MAGDALENA,,,,,,,,11.23902649,-74.19623745,
1686,ESCENARIO,CANCHA DE BALONCESTO DE LA INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS,Recreativo y Educación Fisíca,CLL 11C N? 38 60,4415263,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA TECNICA COMERCIAL LAS AMERICAS,Zona Urbana,COMUNA OCHO,CANCHA DE BALONCESTO,3.449008597,-76.50749395,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/206.png
2206,ESCENARIO,CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI,Recreativo y Deportivo,CL 5A CON KR 100,3336000,CALI,VALLE DEL CAUCA,directorrh@campestrecali.org,directorrh@campestrecali.org,Club,CLUB CAMPESTRE DE CALI,Zona Urbana,COMUNA VEINTIDOS,CANCHA DE TENIS,3.36687733,-76.5431957,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/726.png
1582,ESCENARIO,CANCHA DE FUTBOL  DEL BARRIO JORGE ELIECER GAITAN,Recreativo y Deportivo,KR 1 H CL 71 C,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,CANCHA DE FUTBOL,3.474490217,-76.48544196,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/102.png
225,LIGAS,LIGA DE TIRO Y CAZA DE ATLANTICO,TIRO Y CAZA,CL 81 N° 68-70,,BARRANQUILLA,ATLANTICO,fernandoguti07@hotmail.com,fernandoguti07@hotmail.com,,,,,,11.01427145,-74.80743193,
1475,ESCENARIO,CANCHA MULTIPLE DEL BARRIO LAS BRISAS,Deportivo,KR 1 SUR ENTRE CL 30 Y 31 BARRIO LAS BRISAS,2656490,IBAGUÉ,TOLIMA,carangel77@hotmail.com,carangel77@hotmail.com,Otro,JUNTA DE ACCION COMUNAL BARRIO LAS BRISAS,Zona Urbana,COMUNA ONCE,CANCHA MULTIPLE,4.428801833,-75.226221,http://www.visorgeocoldeportes.gov.co/images/escenarios/73001/51.png
2153,ESCENARIO,CANCHA MULTIPLE DEL POLIDEPORTIVO LOURDES,Recreativo y Deportivo,KR 70 N? 1A-30,3233475,CALI,VALLE DEL CAUCA,lourdes@crpcali.org,lourdes@crpcali.org,Complejo recreativo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA DIECIOCHO,CANCHA MULTIPLE,3.392583786,-76.55491108,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/673.png
367,LIGAS,LIGA DE VOLEIBOL DE CAQUETA,VOLEIBOL,VILLA OLIMPICA AV FUNDADORES CL 9 CASA DEL DEPORTE,,FLORENCIA,CAQUETA,ligadevoleiboldelcaqueta@hotmail.com,ligadevoleiboldelcaqueta@hotmail.com,,,,,,1.610921327,-75.60857207,
1275,ESCENARIO,CANCHA MULTIPLE N°1 DEL CERCUN,Deportivo,CL 17A 19-63,7491820,FUSAGASUGÁ,CUNDINAMARCA,www.fusagasuga-cundinamarca.gov.co,www.fusagasuga-cundinamarca.gov.co,Complejo deportivo,CENTRO DE RENDIMIENTO DEPORTIVO DE CUNDINAMARCA CERCUN,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE,4.340756333,-74.37540567,http://www.visorgeocoldeportes.gov.co/images/escenarios/25290/37.png
2086,ESCENARIO,PISTA DE TROTE DEL CLUB SOCIAL Y DEPORTIVO TEQUENDAMA,Recreativo y Deportivo,KR 53 N? 7-111,5131594,CALI,VALLE DEL CAUCA,clubtequendama2@hotmail.com,clubtequendama2@hotmail.com,Club,CLUB SOCIAL Y DEPORTIVO TEQUENDAMA,Zona Urbana,COMUNA DIECINUEVE,PISTA DE TROTE,3.412291666,-76.54541429,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/606.png
2000,ESCENARIO,CANCHA DE TENIS DE LA UNIVERSIDAD DEL VALLE,Recreativo y Educación Fisíca,CL 13 N? 100-00,3315193,CALI,VALLE DEL CAUCA,cesar.bolanos@univalle.edu.co,cesar.bolanos@univalle.edu.co,Universidad o centro de educaci? superior,UNIVERSIDAD DEL VALLE,Zona Urbana,COMUNA DIECISIETE,CANCHA DE TENIS,3.369883085,-76.53316866,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/520.png
1225,ESCENARIO,CANCHA MICROFUTBOL IGLESIAS EVANGELICAS DEL CARIBE,Deportivo,CL 29 N? 20-186,7822583,MONTERÍA,CORDOBA,www.monteria-cordoba.gov.co,www.monteria-cordoba.gov.co,Establecimiento educativo,ALCALDIA DE MONTERIA,Zona Urbana,SIN COMUNAS,CANCHA DE MICROFUTBOL,8.744002827,-75.87124612,http://www.visorgeocoldeportes.gov.co/images/escenarios/23001/37.png
1121,ESCENARIO,CANCHA DE BALONCESTO DEL BARRIO VILLA DEL SOL,Deportivo,KR 25B CON CL 2C,0,SOGAMOSO,BOYACA,,,Otro,MUNICIPIO DE SOGAMOSO,Zona Urbana,SIN COMUNAS,CANCHA DE BALONCESTO,5.713851667,-72.94441583,http://www.visorgeocoldeportes.gov.co/images/escenarios/15759/2.png
472,LIGAS,LIGA DE CICLISMO DE MAGDALENA,CICLISMO,CL 20 14-68 ALCAZARES,,SANTA MARTA,MAGDALENA,josecadenab@gmail.com,josecadenab@gmail.com,,,,,,11.23913054,-74.20092723,
823,ESCENARIO,CANCHA DE MINIFUTBOL RAMIRO VARELA,Deportivo,CL 26 ENTRE KR 18 Y 19,3399888,BARRANQUILLA,ATLANTICO,svasquez@barranquilla.gov.co,svasquez@barranquilla.gov.co,Otro,INSTITUTO MUNICIPAL DE RECREACION Y DEPORTE DE BARRANQUILLA - IMRD,Zona Urbana,SIN COMUNAS,CANCHA DE MINIFUTBOL,10.95571167,-74.78051517,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/347.png
1400,ESCENARIO,CANCHA MULTIPLE DEL BARRIO VILLA COLOMBIA,Deportivo,CL 20A KR 31,3248001,PEREIRA,RISARALDA,,,Otro,JUNTA DE ACCION COMUNAL BARRIO VILLA COLOMBIA,Zona Urbana,COMUNA BOSTON,CANCHA MULTIPLE,4.795262667,-75.6975755,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\96.png
1765,ESCENARIO,CANCHA DE TENIS DE LA UNIDAD DEPORTIVA PANAMERICANA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE TENIS,3.424031546,-76.53542689,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/285.png
876,ESCENARIO,CANCHA DE TENIS N° 3 COMPLEJO RAQUETERO,Deportivo,AV EL LAGO KR 29B N? 17-22 PIE DE LA POPA,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Complejo deportivo,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 2,CANCHA DE TENIS,10.41922517,-75.5393985,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/179.png
1363,ESCENARIO,CANCHA MULTIPLE CUBIERTA DEL BARRIO GUAIMARALITO,Deportivo,AV 8E CON CL 10,5833939,CÚCUTA,NORTE DE SANTANDER,www.cucuta-nortedesantander.gov.co,www.cucuta-nortedesantander.gov.co,Otro,INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE CUCUTA - IMRD,Zona Urbana,COMUNA NORORIENTAL,CANCHA MULTIPLE PLACA CUBIERTA,7.908407,-72.49461483,http://www.visorgeocoldeportes.gov.co/images/escenarios/54001/74.png
2174,ESCENARIO,CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI,Recreativo y Deportivo,CL 5A CON KR 100,3336000,CALI,VALLE DEL CAUCA,directorrh@campestrecali.org,directorrh@campestrecali.org,Club,CLUB CAMPESTRE DE CALI,Zona Urbana,COMUNA VEINTIDOS,CANCHA DE TENIS,3.368085388,-76.54750667,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/694.png
1206,ESCENARIO,CANCHA MULTIPLE BARIO VILLA MARGARITA,Deportivo,CL1 AL FRENTE DE N? 33-6 MZ 33 BARRIOVILLA MARGARITA,7822583,MONTERÍA,CORDOBA,www.monteria-cordoba.gov.co,www.monteria-cordoba.gov.co,Otro,ALCALDIA DE MONTERIA,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE,8.730797894,-75.89087349,http://www.visorgeocoldeportes.gov.co/images/escenarios/23001/16.png
1688,ESCENARIO,COLISEO DEL BARRIO LAS AMERICAS,Recreativo y Deportivo,KR 13 CL 36,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA OCHO,COLISEO,3.446923925,-76.50747442,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/208.png
2359,ESCENARIO,CANCHA DE BALONCESTO PARQUE RECREATIVO MARIANO RAMOS,Recreativo,KR 48 CON CL 40,0,CALI,VALLE DEL CAUCA,0,0,Otro,JUNTA DE ACCION COMUNAL DEL BARRIO MARIANO RAMOS,Zona Urbana,COMUNA DIECISEIS,CANCHA DE BALONCESTO,3.404292792,-76.51979775,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/879.png
928,ESCENARIO,CANCHA MULTIPLE CENTRO EDUCATIVO CORONEL JOSE CAMELO,Deportivo,BARRIO EL POZON SECTOR LA UNION,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Establecimiento educativo,CENTRO EDUCATIVO CORONEL JOSE CAMELO,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 6,CANCHA MULTIPLE,10.42404967,-75.46022617,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/231.png
991,ESCENARIO,CANCHA MULTIPLE INSTITUCION EDUCATIVA SANTA MARIA,Deportivo,KR17 N? 70B-119BARRIO DANIEL LEMAITRE,0,CARTAGENA DE INDIAS,BOLIVAR,iesantamaria@colombia.com,iesantamaria@colombia.com,Establecimiento educativo,INSTITUCION EDUCATIVA SANTA MARIA,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 3,CANCHA MULTIPLE,10.43830651,-75.51716406,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/296.png
2108,ESCENARIO,PISCINA SEMIOLIMPICA DEL INSTITUTO CENTRAL DE COMERCIO,Recreativo y Educación Fisíca,KR 73 N?3C-65,3242032,CALI,VALLE DEL CAUCA,centraldecomercio@hotmail.com,centraldecomercio@hotmail.com,Establecimiento educativo,INSTITUTO CENTRAL DE COMERCIO,Zona Urbana,COMUNA DIECIOCHO,PISCINA SEMIOLIMPICA,3.392472499,-76.5467917,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/628.png
1955,ESCENARIO,CANCHA DE BALONCESTO DEL BARRIO CHIMINANGOS,Recreativo y Deportivo,CL 62B N?1A-75,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA CINCO,CANCHA DE BALONCESTO,3.479988597,-76.49235646,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/475.png
202,LIGAS,LIGA DE AJEDREZ DE ANTIOQUIA,AJEDREZ,PARQUE DE AJEDREZ CL 50 71-147,,MEDELLÍN,ANTIOQUIA,correo@fecodaz.com,correo@fecodaz.com,,,,,,6.259809451,-75.58716468,
981,ESCENARIO,CANCHA MULTIPLE FRENTE A LA INSTITUCION EDUCATIVA JOSE DE LA VEGA,Deportivo,INSTITUCION EDUCATIVA JOSE DE LA VEGA,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info,www.idercartagenadeindias.info,Establecimiento educativo,COLEGIO JOSE DE LA VEGA,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 2,CANCHA MULTIPLE,10.43537483,-75.528179,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/286.png
1422,ESCENARIO,CANCHA MULTIPLE DEL BARRIO QUINTAS DE PANORAMA 1,Deportivo,BARRIO QUINTAS DE PANORAMA 1 MZ7,0,PEREIRA,RISARALDA,,,Otro,SECRETARIA MUNICIPAL DE RECREACION Y DEPORTE,Zona Urbana,COMUNA CONSOTA,CANCHA MULTIPLE,4.801252,-75.72757583,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\182.png
1097,ESCENARIO,GIMNASIO INEM CARLOS ARTURO TORRES,Recreativo y Deportivo,KR 15 8A-72,7426424,TUNJA,BOYACA,inemcat@yahoo.es,inemcat@yahoo.es,Establecimiento educativo,INEM CARLOS ARTURO TORRES,Zona Urbana,SIN COMUNAS,GIMNASIO,5.526320833,-73.369163,http://www.visorgeocoldeportes.gov.co/images/escenarios/
1457,ESCENARIO,CANCHA MULTIPLE DE LA INSTITUCION EDUCATIVA CARLOTA SANCHEZ,Deportivo,CL 20 KR 3 65,3355042,PEREIRA,RISARALDA,carlotasanchez@pereiraeduco.gov.co,carlotasanchez@pereiraeduco.gov.co,Establecimiento educativo,INSTITUCION EDUCATIVA CARLOTA SANCHEZ,Zona Urbana,COMUNA RIO OTUN,CANCHA MULTIPLE,4.817488333,-75.6944995,http://www.visorgeocoldeportes.gov.co/images/escenarios/66001\301.png
181,LIGAS,LIGA DE ESGRIMA DE ANTIOQUIA,ESGRIMA,CL 48 N° 70-100  COLISEO DE COMBATE,3044424002,MEDELLÍN,ANTIOQUIA,esgrimalaes@hotmail.com,esgrimalaes@hotmail.com,,,,,,6.254300137,-75.58830144,
1165,ESCENARIO,CANCHA MULTIPLE DEL COLEGIO LEONARDO DAVINCI,Recreativo y Deportivo,CL 47 35C-35 BARRIO VILLA CARMENZA,8882300,MANIZALES,CALDAS,leodavinci662@hotmail.com,leodavinci662@hotmail.com,Establecimiento educativo,COLEGIO LEONARDO DAVINCI,Zona Urbana,COMUNA DIEZ,CANCHA MULTIPLE,5.0594805,-75.508474,http://www.visorgeocoldeportes.gov.co/images/escenarios/17001/115.png
613,LIGAS,LIGA DE BOLOS DE SANTANDER,BOLOS,CL 28 N° 12-26,3174032114,BUCARAMANGA,SANTANDER,lisanbol.presidente@gmail.com,lisanbol.presidente@gmail.com,,,,,,7.122372741,-73.13085594,
1994,ESCENARIO,CANCHA DE MINIFUTBOL DEL CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Recreativo y Deportivo,KR 59 N?11B-49,3391013,CALI,VALLE DEL CAUCA,puentepalma@hotmail.com,puentepalma@hotmail.com,Club,CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Zona Urbana,COMUNA DIECISIETE,CANCHA DE MINIFUTBOL,3.403378417,-76.53700377,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/514.png
1546,ESCENARIO,CANCHA MULTIPLE N°2  DEL BARRIO PASO COMERCIO,Recreativo y Deportivo,KR 2A NORTE CON CL 71C,5566412,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,CANCHA MULTIPLE,3.491775068,-76.4902257,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/66.png
1148,ESCENARIO,CANCHA DE BALONCESTO DEL BARRIO ASODEA,Deportivo,Tv 27 30B 41,0,SOGAMOSO,BOYACA,,,Otro,MUNICIPIO DE SOGAMOSO,Zona Urbana,SIN COMUNAS,CANCHA DE BALONCESTO,5.7339295,-72.92883283,http://www.visorgeocoldeportes.gov.co/images/escenarios/15759/61.png
932,ESCENARIO,CANCHA DE FUTBOL N° 9 BARRIO EL POZON,Deportivo,MZ 215 LOTE 35 BARRIO EL POZON SECTOR LA ESTRELLA,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 6,CANCHA DE FUTBOL,10.41876717,-75.45757167,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/235.png
2178,ESCENARIO,CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI,Recreativo y Deportivo,CL 5A CON KR 100,3336000,CALI,VALLE DEL CAUCA,directorrh@campestrecali.org,directorrh@campestrecali.org,Club,CLUB CAMPESTRE DE CALI,Zona Urbana,COMUNA VEINTIDOS,CANCHA DE TENIS,3.368112508,-76.54814836,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/698.png
